race_id,modele,cheval,cote,cote_cloture,ev,mise,date_detection,resultat,gain_euros
25072026_1_4,v1.4,LADY BIRD JENILAT,11.0,,0.13279753475917366,1.58,2026-07-25T12:45:41.506062+00:00,PERDANT,-1.58
25072026_1_4,v1.4,LOVELY WILMA,3.5,,0.2631510454302828,12.52,2026-07-25T12:45:41.506062+00:00,GAGNANT,31.30
25072026_1_4,v1.4,LUCIFER DU PONT,7.9,,0.1344941830924593,2.32,2026-07-25T12:45:41.506062+00:00,PERDANT,-2.32
25072026_1_4,v1.5,LOYAL DU CHOQUEL,14.0,,0.31326495887615713,2.76,2026-07-25T12:45:41.506062+00:00,PERDANT,-2.76
25072026_1_4,v1.5,LINNA DE VANDEL,13.0,,0.18447186885819233,1.76,2026-07-25T12:45:41.506062+00:00,PERDANT,-1.76
25072026_1_4,v1.5,LEADERBOARD,4.7,,0.20841071927043853,6.45,2026-07-25T12:45:41.506062+00:00,PERDANT,-6.45
25072026_1_4,v1.5,LADY BIRD JENILAT,11.0,,0.22536358545338286,2.58,2026-07-25T12:45:41.506062+00:00,PERDANT,-2.58
25072026_1_4,v1.5,LOVELY WILMA,3.5,,0.3524926607819563,16.15,2026-07-25T12:45:41.506062+00:00,GAGNANT,40.38
25072026_1_4,v1.5,LUCIFER DU PONT,7.9,,0.21446764531045326,3.56,2026-07-25T12:45:41.506062+00:00,PERDANT,-3.56
25072026_1_5,v1.4,INDIC,6.4,,0.17627018448545106,3.95,2026-07-25T13:15:36.068591+00:00,PERDANT,-3.95
25072026_1_5,v1.4,HOLLYWOOD BOND,7.2,,0.33889906765513356,6.61,2026-07-25T13:15:36.068591+00:00,PERDANT,-6.61
25072026_1_5,v1.4,I LOVE JOSSELYN,2.4,,0.10457824334220045,9.04,2026-07-25T13:15:36.068591+00:00,PERDANT,-9.04
25072026_1_5,v1.5,INDIC,6.4,,0.26640302534257976,5.77,2026-07-25T13:15:36.068591+00:00,PERDANT,-5.77
25072026_1_5,v1.5,HOLLYWOOD BOND,7.2,,0.46937707697606434,8.85,2026-07-25T13:15:36.068591+00:00,PERDANT,-8.85
25072026_1_5,v1.5,I LOVE JOSSELYN,2.4,,0.16992844179290345,14.19,2026-07-25T13:15:36.068591+00:00,PERDANT,-14.19
25072026_1_5,v1.5,IDOLE ELDE,10.0,,0.18102140781240217,2.35,2026-07-25T13:15:36.068591+00:00,GAGNANT,21.15
25072026_1_5,v1.5,IDREAMIS,15.0,,0.18738692275759528,1.56,2026-07-25T13:15:36.068591+00:00,PERDANT,-1.56
25072026_1_5,v1.5,IDEFIX JIHEM,8.8,,0.17553828430754237,2.63,2026-07-25T13:15:36.068591+00:00,PERDANT,-2.63
25072026_1_6,v1.4,KANTO AVIS,11.0,,0.298474371936448,3.67,2026-07-25T13:45:35.873327+00:00,PERDANT,-3.67
25072026_1_6,v1.4,JABALPUR,12.0,,0.28415047059434473,3.18,2026-07-25T13:45:35.873327+00:00,PERDANT,-3.18
25072026_1_6,v1.5,KANTO AVIS,11.0,,0.43232695479846206,5.15,2026-07-25T13:45:35.873327+00:00,PERDANT,-5.15
25072026_1_6,v1.5,JABALPUR,12.0,,0.4210639882241751,4.56,2026-07-25T13:45:35.873327+00:00,PERDANT,-4.56
25072026_1_6,v1.5,KOCTEL DU DAIN,12.0,,0.17402302564638106,1.89,2026-07-25T13:45:35.873327+00:00,PERDANT,-1.89
25072026_1_7,v1.4,MILTON DU NOYER,2.7,,0.19054736658022553,13.58,2026-07-25T14:15:36.335745+00:00,GAGNANT,23.09
25072026_1_7,v1.4,MARINELLA VRIE,8.2,,0.1344743800329984,2.26,2026-07-25T14:15:36.335745+00:00,PERDANT,-2.26
25072026_1_7,v1.5,MYSTIC DES FORGES,15.0,,0.19513907205349157,1.65,2026-07-25T14:15:36.335745+00:00,PERDANT,-1.65
25072026_1_7,v1.5,MILTON DU NOYER,2.7,,0.2705054127777784,18.78,2026-07-25T14:15:36.335745+00:00,GAGNANT,31.93
25072026_1_7,v1.5,MELLOW SPEED,2.1,,0.15306754379926235,16.42,2026-07-25T14:15:36.335745+00:00,PERDANT,-16.42
25072026_1_7,v1.5,MARINELLA VRIE,8.2,,0.22420826041730213,3.68,2026-07-25T14:15:36.335745+00:00,PERDANT,-3.68
25072026_4_1,v1.4,JILIKA DU MESLE,7.4,,0.16152124416140223,3.06,2026-07-25T14:30:54.152142+00:00,PERDANT,-3.06
25072026_4_1,v1.4,ISEA DU QUENNE,8.7,,0.10519419339429148,1.66,2026-07-25T14:30:54.152142+00:00,GAGNANT,12.78
25072026_4_1,v1.5,JILIKA DU MESLE,7.4,,0.19052026130398247,3.51,2026-07-25T14:30:54.152142+00:00,PERDANT,-3.51
25072026_4_1,v1.5,ISEA DU QUENNE,8.7,,0.12821829433981802,1.97,2026-07-25T14:30:54.152142+00:00,GAGNANT,15.17
25072026_4_1,v1.5,JOYCE DU VAL,7.7,,0.10386337349554986,1.83,2026-07-25T14:30:54.152142+00:00,PERDANT,-1.83
25072026_1_8,v1.4,HAIDA SAUTONNE,5.2,,0.31173603907611214,8.94,2026-07-25T14:51:31.511773+00:00,PERDANT,-8.94
25072026_1_8,v1.5,JOKER DE FROULAY,2.7,,0.1496851272423163,10.29,2026-07-25T14:51:31.511773+00:00,PERDANT,-10.29
25072026_1_8,v1.5,HEVA BLONDE,11.0,,0.195190022684105,2.28,2026-07-25T14:51:31.511773+00:00,PERDANT,-2.28
25072026_1_8,v1.5,IMELDA,8.5,,0.13843414913235264,2.16,2026-07-25T14:51:31.511773+00:00,PERDANT,-2.16
25072026_1_8,v1.5,HAIDA SAUTONNE,5.2,,0.4312643202400197,12.0,2026-07-25T14:51:31.511773+00:00,PERDANT,-12.00
25072026_4_2,v1.4,IDEAL D'URZY,3.7,,0.16377659684394197,7.43,2026-07-25T15:15:40.555831+00:00,GAGNANT,20.06
25072026_4_2,v1.4,IMPERIALE MIVENCE,5.5,,0.15952811066900163,4.34,2026-07-25T15:15:40.555831+00:00,PERDANT,-4.34
25072026_4_2,v1.5,IDEAL D'URZY,3.7,,0.18870332783590693,8.24,2026-07-25T15:15:40.555831+00:00,GAGNANT,22.25
25072026_4_2,v1.5,ILLIMITEE,11.0,,0.132709621361486,1.56,2026-07-25T15:15:40.555831+00:00,PERDANT,-1.56
25072026_4_2,v1.5,INTREPIDE DES BOIS,8.5,,0.10992853352641863,1.73,2026-07-25T15:15:40.555831+00:00,PERDANT,-1.73
25072026_4_2,v1.5,IMPERIALE MIVENCE,5.5,,0.18325962679289742,4.8,2026-07-25T15:15:40.555831+00:00,PERDANT,-4.80
25072026_1_9,v1.4,KELOMA DREAM,6.8,,0.13121345703994103,2.77,2026-07-25T15:30:46.391313+00:00,PERDANT,-2.77
25072026_1_9,v1.4,PERFECT,5.4,,0.12702931003832751,3.54,2026-07-25T15:30:46.391313+00:00,PERDANT,-3.54
25072026_1_9,v1.4,YES PLEASE,6.7,,0.20820931301008483,4.48,2026-07-25T15:30:46.391313+00:00,PERDANT,-4.48
25072026_1_9,v1.4,RAGAZZA DU CHENE,9.9,,0.27562708391164836,3.8,2026-07-25T15:30:46.391313+00:00,GAGNANT,33.82
25072026_1_9,v1.4,KATY'S TIME,3.5,,0.1859783798133754,9.12,2026-07-25T15:30:46.391313+00:00,PERDANT,-9.12
25072026_1_9,v1.5,KELOMA DREAM,6.8,,0.223599565759653,4.54,2026-07-25T15:30:46.391313+00:00,PERDANT,-4.54
25072026_1_9,v1.5,PERFECT,5.4,,0.21354395681076643,5.72,2026-07-25T15:30:46.391313+00:00,PERDANT,-5.72
25072026_1_9,v1.5,YES PLEASE,6.7,,0.3168258572223037,6.55,2026-07-25T15:30:46.391313+00:00,PERDANT,-6.55
25072026_1_9,v1.5,RAGAZZA DU CHENE,9.9,,0.41902478920804453,5.55,2026-07-25T15:30:46.391313+00:00,GAGNANT,49.40
25072026_1_9,v1.5,KATY'S TIME,3.5,,0.27188359066184553,12.82,2026-07-25T15:30:46.391313+00:00,PERDANT,-12.82
25072026_4_3,v1.4,LARRY DU DOUBS,9.3,,0.11462347169689924,1.71,2026-07-25T15:45:37.087461+00:00,PERDANT,-1.71
25072026_4_3,v1.4,LET'S GO VAL,3.9,,0.13155121278188142,5.6,2026-07-25T15:45:37.087461+00:00,PERDANT,-5.60
25072026_4_3,v1.5,LARRY DU DOUBS,9.3,,0.14511691899807722,2.08,2026-07-25T15:45:37.087461+00:00,PERDANT,-2.08
25072026_4_3,v1.5,LEADER DE MARZY,4.6,,0.10473699305737338,3.46,2026-07-25T15:45:37.087461+00:00,PERDANT,-3.46
25072026_4_3,v1.5,LET'S GO VAL,3.9,,0.15418539743350967,6.32,2026-07-25T15:45:37.087461+00:00,PERDANT,-6.32
25072026_6_1,v1.4,JALAPENO,7.8,,0.37826666162986,6.82,2026-07-25T16:01:00.020677+00:00,GAGNANT,46.38
25072026_6_1,v1.5,JALAPENO,7.8,,0.4198143376045764,7.17,2026-07-25T16:01:00.020677+00:00,GAGNANT,48.76
25072026_4_4,v1.4,LIVERAINE,8.2,,0.10734173194203223,1.85,2026-07-25T16:15:36.284188+00:00,PERDANT,-1.85
25072026_4_4,v1.4,LOKIE KADESH,4.2,,0.11553695168375655,4.48,2026-07-25T16:15:36.284188+00:00,PERDANT,-4.48
25072026_4_4,v1.4,LADY AURELIA,4.0,,0.1624983847843584,6.73,2026-07-25T16:15:36.284188+00:00,PERDANT,-6.73
25072026_4_4,v1.5,LIVERAINE,8.2,,0.12761628465334707,2.08,2026-07-25T16:15:36.284188+00:00,PERDANT,-2.08
25072026_4_4,v1.5,LOKIE KADESH,4.2,,0.13366625178423863,4.91,2026-07-25T16:15:36.284188+00:00,PERDANT,-4.91
25072026_4_4,v1.5,LADY AURELIA,4.0,,0.18884867838715724,7.4,2026-07-25T16:15:36.284188+00:00,PERDANT,-7.40
25072026_6_2,v1.4,LIVINIO FLAC,3.6,,0.14799401153605118,7.11,2026-07-25T16:45:36.599351+00:00,GAGNANT,18.49
25072026_6_2,v1.4,LONDON RECALL,3.2,,0.24407112545743415,13.85,2026-07-25T16:45:36.599351+00:00,PERDANT,-13.85
25072026_6_2,v1.5,LIVINIO FLAC,3.6,,0.15409188607350233,7.02,2026-07-25T16:45:36.599351+00:00,GAGNANT,18.25
25072026_6_2,v1.5,LONDON RECALL,3.2,,0.2685727162591529,14.45,2026-07-25T16:45:36.599351+00:00,PERDANT,-14.45
25072026_4_5,v1.4,MUSE DE L'AVRE,4.9,,0.2046570653663422,6.8,2026-07-25T17:00:53.781529+00:00,PERDANT,-6.80
25072026_4_5,v1.4,MA ROSE DE SARTHE,4.2,,0.10216290277851647,4.13,2026-07-25T17:00:53.781529+00:00,PERDANT,-4.13
25072026_4_5,v1.5,MUSE DE L'AVRE,4.9,,0.23974865199025075,7.58,2026-07-25T17:00:53.781529+00:00,PERDANT,-7.58
25072026_4_5,v1.5,MA ROSE DE SARTHE,4.2,,0.12045869752338567,4.64,2026-07-25T17:00:53.781529+00:00,PERDANT,-4.64
25072026_4_6,v1.4,MAYBE DU CEBE,5.9,,0.14450304876525744,3.78,2026-07-25T17:30:46.355802+00:00,GAGNANT,18.52
25072026_4_6,v1.4,MILLENIUM JIEL,2.8,,0.11707554213368576,8.34,2026-07-25T17:30:46.355802+00:00,PERDANT,-8.34
25072026_4_6,v1.4,LOVA DE FROMENTEL,8.8,,0.13862811960442945,2.28,2026-07-25T17:30:46.355802+00:00,PERDANT,-2.28
25072026_4_6,v1.5,MAYBE DU CEBE,5.9,,0.17492518925069778,4.35,2026-07-25T17:30:46.355802+00:00,GAGNANT,21.32
25072026_4_6,v1.5,MAGIC D'AIMTE,10.0,,0.13519255637022454,1.83,2026-07-25T17:30:46.355802+00:00,PERDANT,-1.83
25072026_4_6,v1.5,MILLENIUM JIEL,2.8,,0.1424700760259685,9.64,2026-07-25T17:30:46.355802+00:00,PERDANT,-9.64
25072026_4_6,v1.5,LOVA DE FROMENTEL,8.8,,0.17227324069974959,2.69,2026-07-25T17:30:46.355802+00:00,PERDANT,-2.69
25072026_6_4,v1.4,MILLESIME DI VIN,8.6,,0.1359502170250404,2.3,2026-07-25T17:45:37.620732+00:00,PERDANT,-2.30
25072026_6_4,v1.4,MANGO CASTELETS,4.7,,0.19952695321060632,6.94,2026-07-25T17:45:37.620732+00:00,GAGNANT,25.68
25072026_6_4,v1.4,MOONLIGHT DU RHIN,12.0,,0.28465608576948664,3.33,2026-07-25T17:45:37.620732+00:00,PERDANT,-3.33
25072026_6_4,v1.5,MILLESIME DI VIN,8.6,,0.13716210312208243,2.21,2026-07-25T17:45:37.620732+00:00,PERDANT,-2.21
25072026_6_4,v1.5,MANGO CASTELETS,4.7,,0.2071725313953372,6.84,2026-07-25T17:45:37.620732+00:00,GAGNANT,25.31
25072026_6_4,v1.5,MOONLIGHT DU RHIN,12.0,,0.32053912725810574,3.56,2026-07-25T17:45:37.620732+00:00,PERDANT,-3.56
25072026_4_7,v1.4,NADAL D'OLIVERIE,2.8,,0.21932475873706947,15.54,2026-07-25T18:00:57.799509+00:00,GAGNANT,27.97
25072026_4_7,v1.4,NINO DE L'AVRE,10.0,,0.14759492669195273,2.09,2026-07-25T18:00:57.799509+00:00,PERDANT,-2.09
25072026_4_7,v1.4,NEWTON DE L'AVRE,4.9,,0.10731109387282944,3.51,2026-07-25T18:00:57.799509+00:00,PERDANT,-3.51
25072026_4_7,v1.5,NADAL D'OLIVERIE,2.8,,0.26666622063463974,17.93,2026-07-25T18:00:57.799509+00:00,GAGNANT,32.27
25072026_4_7,v1.5,NINO DE L'AVRE,10.0,,0.19181243436543083,2.58,2026-07-25T18:00:57.799509+00:00,PERDANT,-2.58
25072026_4_7,v1.5,NEWTON DE L'AVRE,4.9,,0.13155919042401965,4.08,2026-07-25T18:00:57.799509+00:00,PERDANT,-4.08
25072026_6_5,v1.4,MY LADY PRINCESS,6.9,,0.12548798040766607,2.73,2026-07-25T18:30:47.623710+00:00,PERDANT,-2.73
25072026_6_5,v1.4,MACHA DE CAHOT,7.5,,0.1355624231433099,2.68,2026-07-25T18:30:47.623710+00:00,PERDANT,-2.68
25072026_6_5,v1.5,MY LADY PRINCESS,6.9,,0.12060126280685601,2.49,2026-07-25T18:30:47.623710+00:00,PERDANT,-2.49
25072026_6_5,v1.5,MACHA DE CAHOT,7.5,,0.13410654411628609,2.51,2026-07-25T18:30:47.623710+00:00,PERDANT,-2.51
25072026_4_8,v1.4,NOCCIOLINA,10.0,,0.11390957969606808,1.65,2026-07-25T18:45:39.938960+00:00,PERDANT,-1.65
25072026_4_8,v1.4,NIGELLE D'AVEL,5.0,,0.13662325491323624,4.45,2026-07-25T18:45:39.938960+00:00,PERDANT,-4.45
25072026_4_8,v1.5,NOCCIOLINA,10.0,,0.15638650495335327,2.15,2026-07-25T18:45:39.938960+00:00,PERDANT,-2.15
25072026_4_8,v1.5,NIGELLE D'AVEL,5.0,,0.17130928394797684,5.3,2026-07-25T18:45:39.938960+00:00,PERDANT,-5.30
25072026_6_6,v1.4,NOMADO,9.7,,0.14210001189970378,2.13,2026-07-25T19:00:59.125532+00:00,PERDANT,-2.13
25072026_6_6,v1.5,NOMADO,9.7,,0.15300082653607827,2.17,2026-07-25T19:00:59.125532+00:00,PERDANT,-2.17
25072026_6_7,v1.4,JOLLY LOOK,10.0,,0.12229629215734583,1.79,2026-07-25T19:30:53.100643+00:00,PERDANT,-1.79
25072026_6_7,v1.4,KAP PAASLOO,5.1,,0.18483142447218226,5.95,2026-07-25T19:30:53.100643+00:00,GAGNANT,24.39
25072026_6_7,v1.5,JOLLY LOOK,10.0,,0.1256493125849456,1.76,2026-07-25T19:30:53.100643+00:00,PERDANT,-1.76
25072026_6_7,v1.5,KAP PAASLOO,5.1,,0.18991990703679118,5.82,2026-07-25T19:30:53.100643+00:00,GAGNANT,23.86
26072026_3_3,v1.4,NEMO VICI,3.8,,0.35355646245643335,16.86,2026-07-26T10:00:59.769658+00:00,PERDANT,-16.86
26072026_3_3,v1.4,NOW OR NEVER ZEN,4.9,,0.19936260167373665,6.82,2026-07-26T10:00:59.769658+00:00,GAGNANT,26.60
26072026_3_3,v1.4,NIMBUS DE L'AVRE,7.4,,0.14343162229914364,2.99,2026-07-26T10:00:59.769658+00:00,PERDANT,-2.99
26072026_3_3,v1.4,NIDORINO,5.3,,0.16232025848177756,5.04,2026-07-26T10:00:59.769658+00:00,PERDANT,-5.04
26072026_3_3,v1.5,NATCHO UP STAR,10.0,,0.20067194665965982,2.83,2026-07-26T10:00:59.769658+00:00,PERDANT,-2.83
26072026_3_3,v1.5,NEMO VICI,3.8,,0.4793777554269003,20,2026-07-26T10:00:59.769658+00:00,PERDANT,-20.00
26072026_3_3,v1.5,NOW OR NEVER ZEN,4.9,,0.3056449225870421,9.95,2026-07-26T10:00:59.769658+00:00,GAGNANT,38.80
26072026_3_3,v1.5,NIMBUS DE L'AVRE,7.4,,0.246256944538928,4.89,2026-07-26T10:00:59.769658+00:00,PERDANT,-4.89
26072026_3_3,v1.5,NIDORINO,5.3,,0.26205447654607483,7.74,2026-07-26T10:00:59.769658+00:00,PERDANT,-7.74
26072026_3_4,v1.4,NOBELL DALLAUCH,8.8,,0.12338874123589627,2.11,2026-07-26T10:30:51.117478+00:00,PERDANT,-2.11
26072026_3_4,v1.4,NESPRESSO MIJO,3.5,,0.2597746913333765,13.87,2026-07-26T10:30:51.117478+00:00,PERDANT,-13.87
26072026_3_4,v1.4,NEW WORLD,4.2,,0.11933061829341729,4.98,2026-07-26T10:30:51.117478+00:00,GAGNANT,15.94
26072026_3_4,v1.4,NOCTAMBULE PIYA,10.0,,0.3434337942335395,5.09,2026-07-26T10:30:51.117478+00:00,PERDANT,-5.09
26072026_3_4,v1.5,NOBELL DALLAUCH,8.8,,0.2315458328824962,3.77,2026-07-26T10:30:51.117478+00:00,PERDANT,-3.77
26072026_3_4,v1.5,NESPRESSO MIJO,3.5,,0.36974565520213876,18.78,2026-07-26T10:30:51.117478+00:00,PERDANT,-18.78
26072026_3_4,v1.5,NEW WORLD,4.2,,0.2056060109922504,8.16,2026-07-26T10:30:51.117478+00:00,GAGNANT,26.11
26072026_3_4,v1.5,NOCTAMBULE PIYA,10.0,,0.5161047696308396,7.28,2026-07-26T10:30:51.117478+00:00,PERDANT,-7.28
26072026_3_4,v1.5,NORFOLK DE TILLARD,8.8,,0.19321916144876683,3.15,2026-07-26T10:30:51.117478+00:00,PERDANT,-3.15
26072026_3_5,v1.4,NEW PRETTY LADY,8.0,,0.1063779195658523,2.03,2026-07-26T11:00:55.408884+00:00,PERDANT,-2.03
26072026_3_5,v1.4,NOW I'M HERE,5.7,,0.24487058358929925,6.96,2026-07-26T11:00:55.408884+00:00,PERDANT,-6.96
26072026_3_5,v1.4,NALISMA,11.0,,0.2846659135447194,3.8,2026-07-26T11:00:55.408884+00:00,PERDANT,-3.80
26072026_3_5,v1.4,NAYA D'ERONVILLE,2.1,,0.12028343046264434,14.62,2026-07-26T11:00:55.408884+00:00,GAGNANT,16.08
26072026_3_5,v1.5,NEW PRETTY LADY,8.0,,0.21692152859342495,3.95,2026-07-26T11:00:55.408884+00:00,PERDANT,-3.95
26072026_3_5,v1.5,NOW I'M HERE,5.7,,0.37145358426364616,10.06,2026-07-26T11:00:55.408884+00:00,PERDANT,-10.06
26072026_3_5,v1.5,NALISMA,11.0,,0.4519248830372884,5.75,2026-07-26T11:00:55.408884+00:00,PERDANT,-5.75
26072026_3_5,v1.5,NAYA D'ERONVILLE,2.1,,0.19660555545312142,20,2026-07-26T11:00:55.408884+00:00,GAGNANT,22.00
26072026_3_6,v1.4,KRISTOBAL,8.3,,0.17487100721937288,3.19,2026-07-26T11:45:39.409733+00:00,PERDANT,-3.19
26072026_3_6,v1.4,LUNIK DU CHOQUEL,2.2,,0.11044943871072577,12.26,2026-07-26T11:45:39.409733+00:00,GAGNANT,14.71
26072026_3_6,v1.5,LATINO PURA VIDA,9.7,,0.19062090775438278,2.77,2026-07-26T11:45:39.409733+00:00,PERDANT,-2.77
26072026_3_6,v1.5,KIARHA DE NAPPES,11.0,,0.1755776165583951,2.22,2026-07-26T11:45:39.409733+00:00,PERDANT,-2.22
26072026_3_6,v1.5,KEZIO JOSSELYN,10.0,,0.11589502325658607,1.63,2026-07-26T11:45:39.409733+00:00,PERDANT,-1.63
26072026_3_6,v1.5,KRISTOBAL,8.3,,0.29724802928901894,5.16,2026-07-26T11:45:39.409733+00:00,PERDANT,-5.16
26072026_3_6,v1.5,KULTA,15.0,,0.2503186802546664,2.26,2026-07-26T11:45:39.409733+00:00,PERDANT,-2.26
26072026_3_6,v1.5,KIRA DE CAHOT,8.1,,0.1658215161377985,2.96,2026-07-26T11:45:39.409733+00:00,PERDANT,-2.96
26072026_3_6,v1.5,LUNIK DU CHOQUEL,2.2,,0.18612390050162309,19.64,2026-07-26T11:45:39.409733+00:00,GAGNANT,23.57
26072026_4_1,v1.4,NOIRAUD DES GLENAN,5.1,,0.1203733884527789,3.92,2026-07-26T12:15:36.329295+00:00,PERDANT,-3.92
26072026_3_7,v1.4,MAGIE DES MOLLES,3.4,,0.2879736655510374,16.02,2026-07-26T12:30:46.182770+00:00,PERDANT,-16.02
26072026_3_7,v1.5,MAGIE DES MOLLES,3.4,,0.4056503008264989,20,2026-07-26T12:30:46.182770+00:00,PERDANT,-20.00
26072026_4_3,v1.4,MAGNUS SEN,5.0,,0.14723391223341276,4.96,2026-07-26T13:00:54.947340+00:00,PERDANT,-4.96
26072026_4_3,v1.4,MISTRAL DE KACY,3.5,,0.11094585766099874,5.97,2026-07-26T13:00:54.947340+00:00,PERDANT,-5.97
26072026_3_8,v1.4,MOJITA,9.7,,0.11560240027991209,1.78,2026-07-26T13:15:35.866089+00:00,PERDANT,-1.78
26072026_3_8,v1.4,LOOK D'HERMES,9.4,,0.27295818068796107,4.36,2026-07-26T13:15:35.866089+00:00,PERDANT,-4.36
26072026_3_8,v1.4,L'AS DE SMARVES,4.5,,0.1789631504727236,6.86,2026-07-26T13:15:35.866089+00:00,PERDANT,-6.86
26072026_3_8,v1.4,LEADER DE SEVRE,5.6,,0.10870110614309181,3.17,2026-07-26T13:15:35.866089+00:00,GAGNANT,14.58
26072026_3_8,v1.4,LION DES ISLES,3.9,,0.1288998332445881,5.97,2026-07-26T13:15:35.866089+00:00,PERDANT,-5.97
26072026_3_8,v1.5,MOJITA,9.7,,0.22454094390174784,3.29,2026-07-26T13:15:35.866089+00:00,PERDANT,-3.29
26072026_3_8,v1.5,LOOK D'HERMES,9.4,,0.426549876776237,6.47,2026-07-26T13:15:35.866089+00:00,PERDANT,-6.47
26072026_3_8,v1.5,L'AS DE SMARVES,4.5,,0.2789171266158179,10.16,2026-07-26T13:15:35.866089+00:00,PERDANT,-10.16
26072026_3_8,v1.5,LEADER DE SEVRE,5.6,,0.19920661210269097,5.52,2026-07-26T13:15:35.866089+00:00,GAGNANT,25.39
26072026_3_8,v1.5,LION DES ISLES,3.9,,0.21633138961266374,9.51,2026-07-26T13:15:35.866089+00:00,PERDANT,-9.51
26072026_4_4,v1.4,KAPTAIN DU LIAMONE,3.7,,0.16028212038869594,7.87,2026-07-26T13:45:39.274114+00:00,PERDANT,-7.87
26072026_4_4,v1.4,INATO PIERJI,5.9,,0.13902589277653732,3.76,2026-07-26T13:45:39.274114+00:00,PERDANT,-3.76
26072026_8_6,v1.4,ISIS DE LA FERME,10.0,,0.2645296633748564,3.85,2026-07-26T14:30:46.455022+00:00,PERDANT,-3.85
26072026_8_6,v1.5,ISIS DE LA FERME,10.0,,0.29049426836407344,4.04,2026-07-26T14:30:46.455022+00:00,PERDANT,-4.04
26072026_4_7,v1.4,LOUNA LA TRIGALE,7.1,,0.10033639322707821,2.14,2026-07-26T15:15:39.128465+00:00,PERDANT,-2.14
26072026_6_7,v1.4,DARIA,6.9,,0.21977783980272014,4.82,2026-07-26T17:00:55.085317+00:00,PERDANT,-4.82
26072026_6_7,v1.4,FOR LOVE AS,11.0,,0.22854594344855017,2.96,2026-07-26T17:00:55.085317+00:00,PERDANT,-2.96
26072026_6_8,v1.4,DESIDERIO,2.7,,0.23068902970707406,17.55,2026-07-26T17:30:49.748042+00:00,GAGNANT,29.84
26072026_6_8,v1.4,POWER HILL,9.8,,0.20552806903892007,3.02,2026-07-26T17:30:49.748042+00:00,PERDANT,-3.02
26072026_6_8,v1.5,DESIDERIO,2.7,,0.1043202157163079,7.65,2026-07-26T17:30:49.748042+00:00,GAGNANT,13.01
26072026_6_9,v1.4,DORINANDO,7.7,,0.17679903225074645,3.39,2026-07-26T18:00:53.820865+00:00,PERDANT,-3.39
26072026_6_11,v1.4,INVICTUS MENCOURT,9.1,,0.2078206007960337,3.36,2026-07-26T19:00:54.711436+00:00,PERDANT,-3.36
27072026_4_1,v1.4,MAYA DU LANDREAU,4.1,,0.2852803951624683,12.02,2026-07-27T11:30:46.970715+00:00,PERDANT,-12.02
27072026_4_1,v1.5,MAYA DU LANDREAU,4.1,,0.2918750464627127,11.86,2026-07-27T11:30:46.970715+00:00,PERDANT,-11.86
27072026_4_1,v1.8,MAYA DU LANDREAU,4.1,,0.4849952222869476,9.67,2026-07-27T11:30:46.970715+00:00,PERDANT,-9.67
27072026_4_1,v1.8,MESANGE DE VAL,5.3,,0.16348819246261992,2.35,2026-07-27T11:30:46.970715+00:00,GAGNANT,10.11
27072026_4_2,v1.4,MASTERO BELLO,8.1,,0.17349244868404057,3.19,2026-07-27T12:01:04.109613+00:00,PERDANT,-3.19
27072026_4_2,v1.4,MISTIGRIS DU LUPIN,2.4,,0.11497094075151382,10.72,2026-07-27T12:01:04.109613+00:00,PERDANT,-10.72
27072026_4_2,v1.4,MYSTERE PERRINE,4.9,,0.352386533174494,11.8,2026-07-27T12:01:04.109613+00:00,PERDANT,-11.80
27072026_4_2,v1.5,MASTERO BELLO,8.1,,0.15723319427821103,2.79,2026-07-27T12:01:04.109613+00:00,PERDANT,-2.79
27072026_4_2,v1.5,MISTIGRIS DU LUPIN,2.4,,0.11354024559562004,10.22,2026-07-27T12:01:04.109613+00:00,PERDANT,-10.22
27072026_4_2,v1.5,MYSTERE PERRINE,4.9,,0.3636474826834457,11.75,2026-07-27T12:01:04.109613+00:00,PERDANT,-11.75
27072026_4_2,v1.8,MASTERO BELLO,8.1,,0.3069840331642857,2.67,2026-07-27T12:01:04.109613+00:00,PERDANT,-2.67
27072026_4_2,v1.8,MISTIGRIS DU LUPIN,2.4,,0.17458257882077066,7.71,2026-07-27T12:01:04.109613+00:00,PERDANT,-7.71
27072026_4_2,v1.8,MYSTERE PERRINE,4.9,,0.4808902339187522,7.62,2026-07-27T12:01:04.109613+00:00,PERDANT,-7.62
27072026_4_3,v1.4,NORMAN PIERJI,10.0,,0.5467116701777002,7.86,2026-07-27T12:30:48.801469+00:00,PERDANT,-7.86
27072026_4_3,v1.5,NORMAN PIERJI,10.0,,0.5971795021113946,8.28,2026-07-27T12:30:48.801469+00:00,PERDANT,-8.28
27072026_4_3,v1.8,NORMAN PIERJI,10.0,,0.5408971651750483,7.43,2026-07-27T12:30:48.801469+00:00,PERDANT,-7.43
27072026_4_4,v1.4,KELLY DU LUPIN,4.0,,0.20200892595703368,8.54,2026-07-27T13:15:41.726247+00:00,PERDANT,-8.54
27072026_4_4,v1.4,KARLIE STAR,2.7,,0.19362697037116638,14.44,2026-07-27T13:15:41.726247+00:00,GAGNANT,24.55
27072026_4_4,v1.4,KALINDA SPOKEN,6.9,,0.31973823908199295,6.87,2026-07-27T13:15:41.726247+00:00,PERDANT,-6.87
27072026_4_4,v1.4,KAOUITO DES GLENAN,9.1,,0.15058811589139576,2.36,2026-07-27T13:15:41.726247+00:00,PERDANT,-2.36
